policy_id,customer_id,policy_type,premium,sum_insured,start_date,end_date
16542,8233,Life,3222,322200,3/11/2024,10/14/2025
16543,8234,Life,773,77300,1/31/2025,4/10/2026
16544,8234,Life,4043,404300,7/13/2022,12/19/2025
16545,8235,Health,2663,266300,2/9/2022,3/30/2023
16546,8236,Motor,3464,346400,4/21/2020,3/30/2024
16547,8236,Motor,3948,394800,3/16/2023,6/11/2026
16548,8237,Health,2721,272100,8/27/2021,5/26/2026
16549,8238,Motor,1149,114900,6/27/2021,4/26/2025
16550,8238,Life,4065,406500,4/24/2022,11/15/2024
16551,8238,Life,1807,180700,7/20/2020,10/22/2023
16552,8239,Motor,2943,294300,8/24/2020,5/11/2024
16553,8239,Life,3610,361000,7/4/2020,3/2/2024
16554,8240,Health,1310,131000,9/25/2024,12/22/2025
16555,8240,Motor,2787,278700,11/7/2023,9/28/2028
16556,8241,Health,591,59100,7/21/2022,3/26/2024
16557,8242,Life,2069,206900,4/18/2022,1/2/2024
16558,8243,Motor,4011,401100,11/25/2023,12/20/2027
16559,8243,Motor,3261,326100,11/1/2020,11/12/2023
16560,8243,Life,1766,176600,3/29/2021,7/6/2025
16561,8244,Motor,4432,443200,4/28/2023,1/3/2027
16562,8244,Life,1513,151300,2/23/2024,12/6/2025
16563,8245,Health,3405,340500,7/12/2020,8/27/2021
16564,8245,Motor,4464,446400,10/10/2021,12/7/2022
16565,8246,Health,1610,161000,11/17/2024,6/21/2027
16566,8246,Motor,806,80600,3/3/2025,3/4/2029
16567,8246,Life,1219,121900,4/2/2020,7/19/2022
16568,8247,Motor,1265,126500,3/1/2022,4/8/2025
16569,8248,Health,4501,450100,11/18/2022,5/10/2026
16570,8248,Health,4933,493300,8/12/2020,12/10/2024
16571,8248,Motor,1371,137100,8/22/2023,5/18/2027
16572,8249,Health,4317,431700,8/17/2024,12/6/2026
16573,8250,Life,3703,370300,10/7/2023,6/24/2025
16574,8250,Health,3558,355800,6/9/2024,10/27/2027
16575,8250,Motor,3449,344900,8/12/2022,4/8/2025
16576,8251,Health,4529,452900,9/28/2020,6/21/2022
16577,8252,Life,1693,169300,9/29/2024,11/14/2026
16578,8252,Motor,4244,424400,9/2/2021,12/20/2025
16579,8252,Life,1307,130700,5/26/2020,10/19/2023
16580,8253,Health,3441,344100,9/13/2022,6/13/2024
16581,8253,Life,2740,274000,3/20/2020,2/16/2024
16582,8254,Motor,3297,329700,10/12/2024,7/27/2028
16583,8255,Life,4045,404500,3/9/2023,4/15/2027
16584,8255,Life,1053,105300,12/22/2024,9/10/2029
16585,8255,Motor,4692,469200,3/4/2025,8/17/2026
16586,8256,Motor,3179,317900,5/9/2024,1/10/2026
16587,8257,Health,2124,212400,6/27/2022,4/27/2025
16588,8257,Health,1197,119700,11/16/2020,12/14/2024
16589,8258,Motor,771,77100,11/23/2020,7/21/2025
16590,8259,Motor,3949,394900,3/6/2023,1/23/2025
16591,8259,Motor,4539,453900,1/13/2022,6/15/2023
16592,8259,Motor,2023,202300,2/15/2024,11/13/2027
16593,8260,Health,1289,128900,5/26/2021,12/9/2025
16594,8261,Motor,1428,142800,2/1/2025,10/31/2027
16595,8261,Life,4612,461200,5/6/2023,5/1/2028
16596,8262,Life,2975,297500,1/12/2023,12/1/2025
16597,8262,Motor,4318,431800,6/8/2021,7/25/2023
16598,8262,Motor,4197,419700,1/27/2025,9/8/2027
16599,8263,Life,4934,493400,11/24/2022,3/1/2027
16600,8263,Life,1130,113000,5/28/2020,12/24/2023
16601,8263,Life,2870,287000,1/22/2023,1/12/2028
16602,8264,Motor,1004,100400,11/20/2022,3/28/2025
16603,8265,Life,529,52900,10/30/2020,10/16/2024
16604,8266,Life,2425,242500,3/4/2025,7/29/2029
16605,8266,Motor,2217,221700,6/18/2022,2/22/2026
16606,8266,Life,4414,441400,7/24/2021,6/21/2026
16607,8267,Life,2308,230800,8/30/2020,8/16/2023
16608,8267,Life,3712,371200,10/20/2024,4/21/2027
16609,8268,Life,1889,188900,2/15/2025,10/23/2029
16610,8269,Motor,2288,228800,6/1/2021,2/7/2026
16611,8270,Health,4721,472100,3/29/2021,3/23/2024
16612,8271,Health,2094,209400,4/1/2023,8/18/2027
16613,8272,Health,3445,344500,3/21/2023,10/27/2027
16614,8272,Motor,2967,296700,3/12/2021,1/1/2025
16615,8272,Motor,745,74500,6/7/2022,9/2/2025
16616,8273,Motor,3483,348300,11/4/2023,2/2/2025
16617,8273,Health,3106,310600,10/28/2021,1/24/2026
16618,8273,Motor,2482,248200,8/28/2021,8/31/2022
16619,8274,Motor,2500,250000,12/4/2022,1/6/2024
16620,8274,Life,4078,407800,5/2/2022,4/16/2024
16621,8274,Life,2876,287600,3/30/2020,6/16/2022
16622,8275,Health,2968,296800,4/23/2020,8/23/2023
16623,8276,Life,4154,415400,11/3/2024,1/12/2026
16624,8276,Life,4297,429700,11/4/2020,4/5/2024
16625,8277,Motor,1422,142200,2/7/2024,8/11/2027
16626,8277,Life,4951,495100,1/9/2025,2/11/2029
16627,8277,Life,4986,498600,7/1/2021,10/20/2025
16628,8278,Health,1714,171400,8/31/2023,11/27/2027
16629,8279,Motor,1422,142200,3/25/2020,1/7/2024
16630,8279,Motor,1905,190500,10/18/2024,1/9/2029
16631,8280,Motor,3507,350700,6/7/2024,5/26/2028
16632,8281,Life,1226,122600,1/11/2024,6/4/2028
16633,8281,Motor,3028,302800,1/17/2024,8/19/2026
16634,8281,Life,3900,390000,1/7/2025,5/2/2028
16635,8282,Motor,1395,139500,3/31/2020,11/26/2022
16636,8282,Motor,2454,245400,5/10/2021,1/25/2026
16637,8282,Life,3532,353200,3/28/2020,6/22/2022
16638,8283,Motor,4758,475800,6/25/2022,3/23/2025
16639,8283,Life,1140,114000,1/15/2022,3/10/2024
16640,8283,Motor,2492,249200,5/26/2021,3/2/2024
16641,8284,Life,3182,318200,12/12/2024,10/25/2027
16642,8284,Motor,4566,456600,5/20/2024,8/8/2026
16643,8285,Life,1891,189100,5/6/2021,4/11/2025
16644,8286,Health,3961,396100,7/27/2023,4/7/2025
16645,8287,Health,2912,291200,8/5/2020,12/30/2021
16646,8288,Life,1859,185900,4/29/2021,4/23/2026
16647,8288,Health,3815,381500,8/22/2020,1/22/2022
16648,8289,Motor,561,56100,2/20/2023,6/10/2026
16649,8290,Life,2262,226200,11/17/2020,4/3/2024
16650,8291,Health,3130,313000,12/8/2020,8/21/2023
16651,8291,Life,4839,483900,3/28/2024,11/18/2026
16652,8291,Health,4581,458100,12/20/2023,3/9/2028
16653,8292,Motor,2227,222700,2/9/2023,6/20/2024
16654,8292,Motor,2805,280500,5/27/2020,11/4/2021
16655,8293,Life,587,58700,7/9/2024,3/28/2028
16656,8293,Motor,1745,174500,3/7/2022,12/31/2023
16657,8294,Life,3775,377500,4/21/2021,2/19/2024
16658,8294,Health,3827,382700,1/30/2022,1/23/2026
16659,8294,Motor,2843,284300,9/26/2024,10/7/2026
16660,8295,Motor,2636,263600,6/20/2021,10/6/2022
16661,8295,Health,3898,389800,2/26/2021,12/27/2023
16662,8296,Motor,3643,364300,6/9/2024,2/16/2029
16663,8296,Health,3378,337800,5/17/2020,12/1/2021
16664,8297,Life,3412,341200,2/23/2022,8/1/2025
16665,8297,Motor,1972,197200,7/16/2023,9/21/2025
16666,8297,Health,4900,490000,12/16/2024,6/14/2027
16667,8298,Life,4092,409200,4/5/2021,4/3/2026
16668,8298,Motor,4822,482200,4/2/2020,4/18/2021
16669,8298,Health,4716,471600,12/28/2023,9/23/2025
16670,8299,Health,1364,136400,3/2/2025,11/18/2029
16671,8300,Life,939,93900,9/29/2024,10/2/2026
16672,8300,Health,3259,325900,6/24/2020,3/29/2022
16673,8300,Health,2584,258400,10/11/2024,10/8/2026
16674,8301,Health,3178,317800,5/10/2024,12/30/2025
16675,8301,Health,1260,126000,3/30/2020,1/14/2024
16676,8301,Life,2143,214300,4/25/2024,11/13/2027
16677,8302,Health,2184,218400,4/28/2021,9/17/2023
16678,8303,Life,4670,467000,3/9/2024,10/31/2025
16679,8303,Life,679,67900,11/20/2020,1/15/2023
16680,8303,Life,1862,186200,9/6/2022,5/22/2027
16681,8304,Health,2825,282500,6/3/2020,11/27/2024
16682,8305,Motor,1743,174300,10/3/2023,12/2/2027
16683,8305,Health,1932,193200,6/25/2023,8/15/2025
16684,8306,Health,4231,423100,7/28/2021,3/2/2024
16685,8306,Health,4761,476100,1/26/2023,3/14/2024
16686,8307,Life,4403,440300,6/9/2022,9/19/2023
16687,8307,Motor,1935,193500,12/4/2020,6/15/2022
16688,8308,Life,1027,102700,7/9/2022,5/12/2026
16689,8308,Life,2830,283000,8/11/2022,9/20/2023
16690,8308,Life,1239,123900,10/10/2022,11/13/2024
16691,8309,Motor,4030,403000,4/28/2023,4/28/2024
16692,8309,Life,3917,391700,7/5/2020,12/30/2024
16693,8309,Motor,3489,348900,6/1/2022,5/15/2024
16694,8310,Life,2325,232500,9/16/2021,1/15/2023
16695,8311,Motor,2701,270100,9/25/2020,9/21/2022
16696,8312,Motor,4190,419000,7/17/2021,8/9/2025
16697,8312,Health,2726,272600,6/24/2022,5/1/2025
16698,8312,Health,3968,396800,12/2/2024,8/21/2028
16699,8313,Health,3122,312200,5/30/2021,8/3/2023
16700,8314,Health,814,81400,3/26/2022,12/23/2023
16701,8315,Health,2112,211200,7/10/2020,5/12/2025
16702,8315,Motor,3811,381100,8/20/2024,10/5/2028
16703,8316,Life,1855,185500,4/27/2023,7/26/2024
16704,8316,Life,1699,169900,9/7/2024,3/26/2027
16705,8316,Life,4681,468100,7/1/2020,11/24/2021
16706,8317,Life,2800,280000,4/19/2024,4/3/2027
16707,8318,Health,4737,473700,1/11/2024,8/31/2027
16708,8319,Health,2738,273800,4/27/2023,3/15/2026
16709,8320,Motor,3071,307100,2/13/2024,2/9/2026
16710,8320,Health,3290,329000,9/6/2024,1/13/2027
16711,8320,Life,1266,126600,12/16/2023,12/7/2027
16712,8321,Life,3182,318200,9/4/2020,5/17/2022
16713,8321,Health,2512,251200,5/30/2024,11/5/2025
16714,8322,Health,1513,151300,12/1/2024,10/22/2026
16715,8322,Life,1808,180800,1/30/2022,1/12/2026
16716,8322,Motor,1779,177900,12/31/2020,8/22/2024
16717,8323,Motor,3610,361000,1/24/2023,3/28/2026
16718,8324,Life,832,83200,12/11/2022,8/18/2024
16719,8324,Health,2333,233300,9/14/2022,5/13/2025
16720,8324,Motor,4927,492700,3/15/2024,8/11/2027
16721,8325,Health,2028,202800,9/16/2020,4/23/2022
16722,8325,Health,1999,199900,4/21/2023,5/16/2026
16723,8326,Motor,693,69300,7/28/2020,11/8/2021
16724,8326,Health,4028,402800,5/28/2023,5/1/2027
16725,8326,Life,1196,119600,5/19/2020,7/12/2022
16726,8327,Life,4500,450000,2/13/2021,12/19/2022
16727,8328,Motor,1080,108000,1/7/2022,2/8/2023
16728,8328,Motor,1933,193300,5/23/2022,1/27/2024
16729,8329,Life,3723,372300,12/30/2020,5/27/2025
16730,8329,Life,3146,314600,5/2/2022,11/21/2025
16731,8329,Life,3011,301100,3/15/2023,8/19/2027
16732,8330,Health,3535,353500,1/24/2024,1/17/2026
16733,8330,Motor,4616,461600,8/17/2024,2/12/2028
16734,8331,Motor,3556,355600,10/13/2024,3/27/2029
16735,8331,Health,2978,297800,7/31/2023,10/9/2024
16736,8332,Motor,3581,358100,9/25/2021,7/5/2025
16737,8332,Health,777,77700,3/4/2025,1/15/2029
16738,8332,Motor,1651,165100,8/11/2021,12/22/2025
16739,8333,Life,1203,120300,1/28/2024,12/15/2027
16740,8333,Health,867,86700,6/17/2020,6/10/2023
16741,8334,Life,4045,404500,9/29/2022,10/17/2023
16742,8334,Life,4957,495700,7/22/2022,10/18/2024
16743,8334,Health,528,52800,11/7/2024,12/9/2026
16744,8335,Health,4668,466800,4/30/2021,9/30/2022
16745,8335,Motor,3407,340700,7/24/2022,4/14/2024
16746,8335,Health,2435,243500,3/5/2024,4/16/2027
16747,8336,Life,1026,102600,7/24/2024,4/2/2027
16748,8337,Life,1030,103000,7/28/2020,5/1/2025
16749,8337,Life,1279,127900,10/16/2024,11/17/2027
16750,8338,Life,3369,336900,10/10/2024,12/27/2026
16751,8339,Health,3218,321800,2/12/2022,11/17/2025
16752,8339,Health,929,92900,12/6/2020,4/5/2022
16753,8340,Motor,1293,129300,7/3/2021,2/10/2023
16754,8340,Health,4045,404500,12/10/2024,8/12/2026
16755,8341,Motor,4040,404000,6/5/2024,12/4/2028
16756,8341,Life,3972,397200,10/20/2021,1/14/2024
16757,8341,Health,2438,243800,4/25/2021,10/24/2023
16758,8342,Health,2923,292300,2/1/2023,11/12/2025
16759,8342,Motor,4166,416600,2/15/2021,2/18/2025
16760,8343,Life,1573,157300,5/25/2021,1/22/2024
16761,8343,Health,654,65400,12/5/2022,2/2/2025
16762,8344,Life,3025,302500,4/10/2020,1/25/2024
16763,8344,Motor,4047,404700,8/27/2023,6/23/2028
16764,8344,Motor,3607,360700,6/14/2020,11/12/2022
16765,8345,Motor,654,65400,4/29/2021,10/17/2023
16766,8345,Health,3590,359000,2/23/2022,12/28/2025
16767,8345,Health,832,83200,8/23/2020,6/12/2025
16768,8346,Health,1351,135100,10/1/2020,4/19/2025
16769,8346,Health,3285,328500,9/3/2022,2/6/2027
16770,8346,Health,3216,321600,9/13/2024,8/21/2028
16771,8347,Life,4415,441500,1/1/2025,6/29/2026
16772,8347,Life,4841,484100,3/16/2024,4/25/2027
16773,8348,Life,3428,342800,4/16/2023,1/4/2025
16774,8348,Motor,1770,177000,3/13/2022,3/7/2024
16775,8349,Health,3820,382000,2/7/2023,11/9/2025
16776,8349,Life,1095,109500,3/17/2023,8/19/2025
16777,8350,Life,730,73000,10/13/2022,10/14/2024
16778,8350,Motor,1471,147100,4/7/2021,12/28/2022
16779,8351,Life,3570,357000,3/6/2022,5/3/2025
16780,8351,Life,2026,202600,5/1/2022,10/10/2026
16781,8352,Life,1197,119700,4/3/2022,1/9/2027
16782,8353,Health,4128,412800,2/1/2024,7/4/2025
16783,8353,Motor,815,81500,8/21/2024,6/3/2027
16784,8354,Life,1908,190800,8/30/2024,5/15/2029
16785,8354,Health,1790,179000,8/20/2021,12/10/2025
16786,8355,Motor,3338,333800,8/22/2021,12/29/2023
16787,8355,Health,2760,276000,6/30/2023,8/22/2026
16788,8356,Health,4925,492500,10/15/2021,5/29/2024
16789,8356,Motor,3970,397000,12/8/2023,3/3/2027
16790,8357,Life,1541,154100,8/22/2023,11/10/2027
16791,8357,Motor,1287,128700,11/24/2023,5/11/2027
16792,8357,Health,963,96300,3/8/2022,10/7/2023
16793,8358,Life,750,75000,8/24/2021,7/26/2026
16794,8358,Motor,831,83100,10/22/2022,4/11/2025
16795,8359,Motor,4633,463300,11/25/2020,6/26/2025
16796,8360,Motor,3944,394400,5/4/2020,5/28/2021
16797,8360,Motor,3081,308100,6/4/2020,11/10/2024
16798,8361,Life,2435,243500,9/26/2024,8/12/2028
16799,8361,Life,509,50900,6/3/2022,9/13/2023
16800,8361,Motor,3663,366300,7/29/2022,1/19/2025
16801,8362,Life,3166,316600,3/16/2020,3/28/2023
16802,8362,Life,1233,123300,7/2/2024,2/17/2027
16803,8362,Health,4708,470800,5/6/2020,11/8/2024
16804,8363,Health,3085,308500,2/25/2025,11/3/2029
16805,8364,Motor,1832,183200,12/29/2020,9/21/2022
16806,8364,Motor,654,65400,4/9/2022,7/8/2025
16807,8365,Motor,4923,492300,2/16/2022,9/22/2025
16808,8365,Health,2220,222000,9/12/2023,7/17/2028
16809,8366,Motor,978,97800,12/12/2021,2/8/2025
16810,8367,Life,1463,146300,7/29/2021,3/8/2025
16811,8368,Life,2426,242600,5/19/2021,9/2/2024
16812,8369,Life,3396,339600,10/26/2022,8/28/2026
16813,8369,Life,2043,204300,4/18/2022,2/16/2025
16814,8370,Health,2665,266500,1/22/2025,3/29/2029
16815,8371,Motor,2091,209100,8/17/2021,12/12/2022
16816,8372,Life,2860,286000,10/22/2020,9/9/2024
16817,8372,Motor,2153,215300,3/15/2021,5/21/2024
16818,8373,Health,3698,369800,8/30/2024,3/14/2027
16819,8373,Health,4138,413800,12/13/2023,9/16/2025
16820,8374,Motor,4295,429500,5/12/2021,11/28/2023
16821,8374,Motor,1083,108300,5/15/2023,4/22/2026
16822,8375,Life,3440,344000,10/29/2021,11/16/2025
16823,8376,Health,3484,348400,7/23/2024,6/1/2026
16824,8377,Health,695,69500,4/14/2021,10/31/2024
16825,8377,Motor,3325,332500,8/12/2024,3/10/2026
16826,8377,Life,3237,323700,2/11/2021,12/25/2022
16827,8378,Life,1298,129800,10/23/2020,1/14/2023
16828,8378,Life,1812,181200,10/27/2024,3/2/2026
16829,8378,Motor,3983,398300,1/5/2021,8/30/2024
16830,8379,Life,1634,163400,4/14/2024,3/3/2026
16831,8380,Motor,2817,281700,4/7/2021,5/5/2022
16832,8381,Motor,1667,166700,5/1/2020,9/10/2022
16833,8381,Motor,2348,234800,11/4/2024,8/17/2026
16834,8381,Life,1657,165700,10/27/2021,7/20/2024
16835,8382,Health,1658,165800,8/19/2024,5/11/2026
16836,8382,Motor,697,69700,8/29/2023,10/2/2024
16837,8382,Health,2515,251500,7/25/2022,6/9/2024
16838,8383,Motor,4778,477800,4/10/2020,2/25/2024
16839,8383,Motor,3260,326000,3/6/2022,3/6/2025
16840,8383,Health,3129,312900,2/15/2024,1/29/2029
16841,8384,Health,2075,207500,3/26/2024,10/22/2026
16842,8384,Motor,1292,129200,9/13/2023,12/31/2024
16843,8385,Health,4854,485400,5/17/2021,7/23/2024
16844,8386,Health,2347,234700,11/9/2020,11/19/2022
16845,8386,Motor,3912,391200,11/27/2023,5/12/2026
16846,8387,Life,973,97300,5/19/2021,10/12/2022
16847,8388,Motor,1135,113500,6/17/2022,6/22/2025
16848,8389,Motor,2824,282400,6/1/2020,1/10/2022
16849,8389,Health,4679,467900,10/8/2023,11/5/2027
16850,8390,Life,1675,167500,8/6/2022,5/28/2025
16851,8391,Life,939,93900,12/28/2022,11/11/2027
16852,8392,Motor,1245,124500,10/1/2024,3/14/2027
16853,8392,Health,2227,222700,9/4/2022,8/20/2024
16854,8393,Life,593,59300,11/4/2023,10/15/2027
16855,8394,Motor,3651,365100,3/8/2025,2/5/2030
16856,8394,Health,2451,245100,9/16/2023,1/20/2025
16857,8395,Life,4511,451100,2/1/2021,2/22/2025
16858,8395,Health,1071,107100,1/22/2024,6/29/2025
16859,8395,Health,4730,473000,8/26/2021,7/4/2024
16860,8396,Health,3189,318900,2/25/2021,11/8/2025
16861,8396,Health,3526,352600,9/3/2022,7/4/2026
16862,8397,Health,1443,144300,12/5/2021,4/10/2024
16863,8397,Motor,3805,380500,2/1/2024,11/22/2026
16864,8397,Life,771,77100,12/31/2024,11/27/2026
16865,8398,Motor,4987,498700,8/25/2022,9/11/2023
16866,8398,Life,1360,136000,12/21/2024,9/3/2028
16867,8399,Motor,3260,326000,4/4/2021,8/7/2022
16868,8400,Motor,3378,337800,7/26/2021,5/23/2025
16869,8401,Life,3771,377100,2/15/2024,6/13/2028
16870,8401,Life,3012,301200,12/20/2024,6/2/2026
16871,8402,Health,3881,388100,2/25/2023,7/22/2027
16872,8402,Health,528,52800,3/28/2023,9/26/2024
16873,8403,Motor,4047,404700,6/22/2021,12/26/2022
16874,8403,Motor,3602,360200,2/5/2022,3/3/2026
16875,8403,Health,4539,453900,2/10/2025,1/21/2028
16876,8404,Motor,2611,261100,11/7/2020,3/9/2024
16877,8404,Health,2180,218000,2/12/2021,7/6/2024
16878,8404,Life,1448,144800,5/14/2021,10/14/2025
16879,8405,Health,4338,433800,8/9/2022,12/4/2023
16880,8405,Health,2182,218200,5/20/2023,4/4/2027
16881,8405,Motor,4453,445300,7/26/2021,10/4/2022
16882,8406,Health,3780,378000,1/8/2022,7/27/2023
16883,8407,Life,4967,496700,4/11/2024,11/5/2027
16884,8408,Life,1576,157600,8/3/2022,2/17/2024
16885,8408,Life,908,90800,3/7/2025,9/19/2028
16886,8409,Health,2128,212800,3/1/2025,6/28/2027
16887,8409,Health,3909,390900,5/30/2021,7/29/2025
16888,8410,Life,1908,190800,6/24/2023,3/18/2027
16889,8410,Motor,1277,127700,3/21/2021,2/27/2026
16890,8410,Motor,2221,222100,1/29/2023,2/21/2026
16891,8411,Motor,2771,277100,3/13/2021,3/7/2024
16892,8411,Life,2497,249700,3/26/2022,12/21/2024
16893,8411,Health,879,87900,4/12/2023,5/20/2027
16894,8412,Motor,4880,488000,9/13/2023,11/26/2024
16895,8413,Motor,874,87400,7/17/2024,3/13/2029
16896,8413,Life,3830,383000,6/22/2021,9/3/2022
16897,8414,Motor,3923,392300,10/3/2023,5/22/2028
16898,8415,Health,2513,251300,11/3/2024,1/21/2027
16899,8416,Motor,1704,170400,7/14/2023,9/3/2027
16900,8416,Health,1096,109600,10/29/2022,9/2/2027
16901,8417,Life,4923,492300,11/13/2022,3/9/2024
16902,8417,Motor,3438,343800,4/28/2023,3/11/2028
16903,8418,Health,3573,357300,5/19/2020,7/22/2021
16904,8419,Motor,3818,381800,4/17/2021,3/17/2023
16905,8420,Motor,509,50900,9/23/2024,2/3/2027
16906,8421,Motor,3784,378400,11/20/2022,1/26/2025
16907,8421,Life,3256,325600,1/13/2025,6/18/2026
16908,8421,Health,3762,376200,3/14/2024,3/26/2027
16909,8422,Life,2486,248600,10/27/2021,6/23/2025
16910,8423,Life,737,73700,12/29/2020,5/7/2025
16911,8424,Motor,835,83500,1/16/2023,5/19/2026
16912,8425,Motor,4482,448200,8/2/2021,8/26/2023
16913,8426,Health,3055,305500,1/26/2022,8/24/2025
16914,8427,Health,3933,393300,7/19/2021,10/19/2022
16915,8427,Motor,3240,324000,8/18/2022,10/11/2023
16916,8428,Motor,4593,459300,12/29/2020,4/9/2024
16917,8428,Life,1661,166100,6/27/2022,4/5/2026
16918,8429,Motor,3658,365800,1/14/2025,6/6/2027
16919,8429,Motor,3320,332000,7/6/2021,3/25/2024
16920,8430,Life,4182,418200,11/28/2020,4/8/2022
16921,8430,Motor,2820,282000,10/15/2023,9/22/2027
16922,8430,Health,2347,234700,6/29/2022,7/16/2025
16923,8431,Life,2057,205700,4/28/2020,11/16/2022
16924,8431,Health,4230,423000,12/29/2024,2/14/2029
16925,8431,Life,4403,440300,6/13/2023,9/29/2026
16926,8432,Health,4362,436200,11/20/2024,3/18/2029
16927,8432,Health,3406,340600,9/16/2022,12/5/2026
16928,8432,Motor,3551,355100,7/29/2021,12/9/2025
16929,8433,Health,4638,463800,11/20/2021,3/31/2025
16930,8433,Motor,3085,308500,5/16/2024,11/15/2028
16931,8434,Life,1773,177300,3/4/2024,12/28/2025
16932,8434,Motor,1729,172900,3/3/2021,8/10/2023
16933,8434,Health,1877,187700,4/18/2023,6/21/2026
16934,8435,Life,4098,409800,12/10/2022,6/1/2025
16935,8435,Life,2566,256600,11/22/2020,10/24/2022
16936,8436,Motor,4549,454900,8/14/2022,3/5/2026
16937,8436,Health,1376,137600,4/5/2024,6/26/2025
16938,8437,Life,1509,150900,3/31/2022,6/20/2026
16939,8437,Motor,2205,220500,8/3/2022,3/11/2024
16940,8438,Life,2746,274600,7/9/2023,1/31/2027
16941,8438,Life,2988,298800,6/17/2021,9/18/2025
16942,8439,Life,3158,315800,4/4/2023,3/16/2025
16943,8439,Life,4649,464900,6/3/2024,3/12/2029
16944,8440,Motor,4304,430400,7/7/2024,1/28/2029
16945,8440,Life,2234,223400,12/21/2021,12/24/2023
16946,8440,Life,2763,276300,11/18/2022,12/17/2026
16947,8441,Life,1289,128900,6/10/2023,1/18/2027
16948,8442,Life,3237,323700,3/25/2024,2/5/2028
16949,8443,Health,2757,275700,7/18/2020,4/30/2024
16950,8443,Motor,3190,319000,1/16/2025,7/31/2026
16951,8443,Motor,1555,155500,7/10/2023,12/31/2025
16952,8444,Motor,2665,266500,5/18/2022,6/13/2024
16953,8444,Motor,2816,281600,2/1/2023,12/1/2025
16954,8444,Motor,697,69700,10/13/2024,2/19/2026
16955,8445,Health,551,55100,2/20/2021,12/28/2022
16956,8445,Motor,1097,109700,3/4/2021,7/17/2024
16957,8445,Life,4729,472900,12/11/2023,2/21/2028
16958,8446,Motor,3948,394800,12/18/2024,2/26/2028
16959,8447,Motor,4577,457700,11/15/2024,3/11/2028
16960,8448,Life,3700,370000,1/31/2022,8/12/2026
16961,8449,Motor,3193,319300,11/26/2020,4/24/2023
16962,8449,Health,4823,482300,3/6/2025,1/15/2027
16963,8450,Health,4322,432200,2/9/2022,8/4/2023
16964,8450,Health,524,52400,4/17/2024,12/6/2027
16965,8451,Motor,3255,325500,3/5/2021,7/11/2023
16966,8451,Life,659,65900,4/21/2022,5/13/2024
16967,8451,Life,793,79300,1/5/2021,7/14/2025
16968,8452,Health,2210,221000,2/13/2025,12/21/2029
16969,8453,Health,3953,395300,12/23/2024,2/2/2026
